Enable it if users want to consider rejected materials to dispatch.,Habilítelo si los usuarios desean considerar los materiales rechazados para enviarlos.,
Enable this checkbox even if you want to set the zero priority,Active esta casilla incluso si desea establecer la prioridad cero,
"Enable this option to calculate daily depreciation by considering the total number of days in the entire depreciation period, (including leap years) while using daily pro-rata based depreciation","Active esta opción para calcular la amortización diaria teniendo en cuenta el número total de días de todo el período de amortización, (incluidos los años bisiestos) al utilizar la amortización diaria prorrateada.",
Enabled,Habilitado,
Enabling this ensures each Purchase Invoice has a unique value in Supplier Invoice No. field within a particular fiscal year,Habilitar esta opción garantiza que cada factura de compra tenga un valor único en el campo Nº de factura del proveedor dentro de un ejercicio fiscal determinado,
Enabling this option will allow you to record - <br><br> 1. Advances Received in a <b>Liability Account</b> instead of the <b>Asset Account</b><br><br>2. Advances Paid in an <b>Asset Account</b> instead of the <b> Liability Account</b>,Activar esta opción le permitirá registrar - <br><br> 1. Anticipos Recibidos en una Cuenta de <b>Pasivo</b> en lugar de la Cuenta de <b>Activo</b><br><br>2. Anticipos Pagados en una Cuenta de <b>Activo</b> en lugar de la Cuenta de <b> Pasivo</b>,
Enabling this will allow creation of multi-currency invoices against single party account in company currency,Habilitar esta opción permitirá la creación de facturas multidivisa contra la cuenta de una sola parte en la divisa de la empresa,
Encashment Date,Fecha de Cobro,
End Date,Fecha Final,
End Time,Hora de finalización,
End date of current invoice's period,Fecha final del periodo de facturación actual,
End of Life,Final de vida útil,
End of the current subscription period,Fin del periodo de suscripción actual,
Enough Parts to Build,Piezas suficiente para construir,
Ensure Delivery Based on Produced Serial No,Garantizar la entrega en función del número de serie producido,
Enter name of campaign if source of enquiry is campaign,"Introduzca el nombre de la campaña, si la solicitud viene desde esta.",
Entity,Entidad,
Entity Type,Tipo de Entidad,
Entry Type,Tipo de entrada,
Equity,Patrimonio,
Equity/Liability Account,Cuenta de Patrimonio / Pasivo,
Error,Error,
Error Description,Descripción del Error,
Error Log,Registro de Errores,
Error Message,Mensaje de error,
Errors Notification,Notificación de errores,
Estimated Arrival,Llegada Estimada,
Estimated Cost,Costo estimado,
Estimated Time and Cost,Tiempo estimado y costo,
Evaluation Period,Periodo de Evaluación,
Even invoices with apply tax withholding unchecked will be considered for checking cumulative threshold breach,Incluso las facturas que no tengan marcada la opción de aplicar la retención de impuestos se tendrán en cuenta para comprobar el incumplimiento del umbral acumulativo.,
Event,Evento,
Example URL,URL de ejemplo,
"Example: ABCD.#####
If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","Ejemplo: ABCD. #####. Si se establece una serie y no se menciona el No de lote en las transacciones, se creará un número de lote automático basado en esta serie. Si siempre quiere mencionar explícitamente el No de lote para este artículo, déjelo en blanco. Nota: esta configuración tendrá prioridad sobre el Prefijo de denominación de serie en Configuración de stock.",
"Example: ABCD.#####. If series is set and Batch No is not mentioned in transactions, then automatic batch number will be created based on this series. If you always want to explicitly mention Batch No for this item, leave this blank. Note: this setting will take priority over the Naming Series Prefix in Stock Settings.","Ejemplo: ABCD. #####. Si se establece una serie y no se menciona el No de lote en las transacciones, se creará un número de lote automático basado en esta serie. Si siempre quiere mencionar explícitamente el No de lote para este artículo, déjelo en blanco. Nota: esta configuración tendrá prioridad sobre el Prefijo de denominación de serie en Configuración de stock.",
Exception Budget Approver Role,Rol de aprobación de presupuesto de excepción,
Excessive machine set up time,Tiempo de preparación excesivo de la máquina,
Exchange Gain / Loss Account,Cuenta de Ganancias / Pérdidas en Cambio,
Exchange Gain Or Loss,Ganancias o pérdidas por cambio de divisas,
Exchange Gain/Loss,Ganancia/Pérdida en Cambio,
Exchange Rate,Tipo de cambio,
Exchange Rate Revaluation,Revalorización del tipo de cambio,
Exchange Rate Revaluation Account,Cuenta de revalorización del tipo de cambio,
Exchange Rate Revaluation Settings,Configuración de revaluación del tipo de cambio,
Excise Entry,Registro de impuestos especiales,
Excise Page Number,Número Impuestos Especiales Página,
Excluded DocTypes,DocTipes excluidos,
Existing Company,Empresa existente,
Existing Company ,Compañía existente,
Exit,Salir,
Exit Interview Held On,Entrevista de salida retenida,
Expected Amount,Monto Esperado,
Expected Closing Date,Fecha de cierre prevista,
Expected Delivery Date,Fecha prevista de entrega,
Expected End Date,Fecha prevista de finalización,
Expected Hrs,Horas esperadas,
Expected Start Date,Fecha prevista de inicio,
Expected Time (in hours),Tiempo previsto (en horas),
Expected Time Required (In Mins),Tiempo previsto necesario (en minutos),
Expected Value After Useful Life,Valor esperado después de la Vida Útil,
Expense,Gastos,
Expense Account,Cuenta de costos,
Expense Approver,Supervisor de gastos,
Expense Claim,Reembolso de gastos,
Expense Head,Cuenta de gastos,
Expenses Included In Asset Valuation,Gastos incluidos en la valoración de activos,
Expenses Included In Valuation,GASTOS DE VALORACIÓN,
Expired,Expirado,
Expiry,Expiración,
Expiry Date,Fecha de caducidad,
Expiry Duration (in days),Duración de Vencimiento (en días),
Exploded Items,Artículos explotados,
Exponential Smoothing Forecasting,Pronóstico de suavizado exponencial,
External Work History,Historial de trabajos externos,
FIFO,FIFO,
FIFO Queue vs Qty After Transaction Comparison,Comparación entre cola FIFO y cantidad después de la transacción,
"FIFO Stock Queue (qty, rate)","Cola de existencias FIFO (cantidad, tasa)",
Failed,Falló,
Failure Date,Fecha de Falla,
Failure Description,Descripción del fallo,
Family Background,Antecedentes familiares,
Fax,Fax,
Feedback,Retroalimentación,
Feedback By,Comentarios de,
Fees,Matrícula,
Fetch Customers,Obtener clientes,
Fetch Value From,Obtener valor de,
Fetch items based on Default Supplier.,Obtenga artículos según el proveedor predeterminado.,
Field,Campo,
Field Mapping,Mapeo de campo,
Field Name,Nombre de Campo,
Field in Bank Transaction,Campo en transacción bancaria,
Fieldname,Nombre del campo,
Fields,Campos,
Fields will be copied over only at time of creation.,Los campos se copiarán solo al momento de la creación.,
Fieldtype,FieldType,
File to Rename,Archivo a renombrar,
Filter Duration (Months),Duración del filtro (meses),
Filter by Reference Date,Filtrar por Fecha de Referencia,
Filter on Invoice,Filtrar en factura,
Filter on Payment,Filtrar en el pago,
Filters,Filtros,
Final Product,Producto final,
Finance Book,Libro de finanzas,
Finance Book Detail,Detalle del Libro de Finanzas,
Finance Book Id,ID de Libro de Finanzas,
Finance Books,Libros de Finanzas,
Financial Ratios,Índices financieros,
Financial reports will be generated using GL Entry doctypes (should be enabled if Period Closing Voucher is not posted for all years sequentially or missing) ,Los informes financieros se generarán utilizando los doctypes de entrada GL (debe activarse si el Comprobante de Cierre de Período no se contabiliza para todos los años secuencialmente o faltantes),
Finished Good,Bien Terminado,
Finished Good BOM,Lista de materiales de productos terminados,
Finished Good Item,Artículo de Producto Terminado,
Finished Good Item Quantity,Producto acabado Cantidad,
Finished Good Qty,Cantidad de producto acabado,
Finished Good Quantity ,Cantidad de producto acabado,
Finished Good UOM,Producto acabado UdM,
Finished Goods,Productos terminados,
Finished Goods Based Operating Cost,Coste de explotación basado en los productos acabados,
Finished Goods Item,Producto acabado,
Finished Goods Reference,Productos acabados Referencia,
Finished Goods Warehouse,Almacén de productos terminados,
Finished Goods based Operating Cost,Coste de explotación basado en los productos acabados,
First Email,Primer Correo Electrónico,
First Name,Primer Nombre,
First Responded On,Primera respuesta el,
First Response Due,Primera respuesta pendiente,
First Response Time,Tiempo de primera respuesta,
First Response Time for Issues,Tiempo de primera respuesta para problemas,
First Response Time for Opportunity,Tiempo de primera respuesta para la oportunidad,
Fiscal Year,Año fiscal,
Fiscal Year Company,Año fiscal de la compañía,
Fixed,Fijo,
Fixed Asset,Activo fijo,
Fixed Asset Account,Cuenta de activo fijo,
Fixed Asset Defaults,Cuenta de activo fijo predeterminada,
Fixed Asset Register,Registro de activos fijos,
Fixed Deposit Number,Número de Depósito Fijo,
Fixed Rate,Tipo de interés fijo,
Fixed Time,Tiempo fijo,
Fleet Manager,Gerente de Flota,
Floor,Piso,
Floor Name,Nombre del Piso,
Folio no.,Folio Nro.,
Follow Calendar Months,Seguir meses del calendario,
For Buying,Por Comprar,
For Company,Para la empresa,
For Job Card,Para tarjeta de trabajo,
For Operation,Para operaciones,
For Price List,Por lista de precios,
For Production,Por producción,
For Selling,Para la Venta,
For Warehouse,Para el almacén,
For dunning fee and interest,Por gastos de reclamación e intereses,
"For e.g. 2012, 2012-13","Por ejemplo, 2012 , 2012-13",
For how much spent = 1 Loyalty Point,Por cuánto gasto = 1 punto de lealtad,
For individual supplier,Por proveedor individual,
For reference,Para referencia,
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes","Para la comodidad de los clientes , estos códigos se pueden utilizar en formatos impresos como facturas y notas de entrega",
Foreign Trade Details,Detalles de Comercio Extranjero,
Formula Based Criteria,Criterios basados en fórmulas,
Forum Posts,Publicaciones del Foro,
Forum URL,URL del Foro,
Frappe Support,Soporte de Frappe,
Free Item,Articulo libre,
Free Item Rate,Tarifa de artículo libre,
Freeze Stocks Older Than (Days),Congelar existencias anteriores a (días),
Frequency,Frecuencia,
Frequency To Collect Progress,Frecuencia para Recoger el Progreso,
Frequency of Depreciation (Months),Frecuencia de Depreciación (Meses),
Friday,Viernes,
From,Desde,
From BOM,Desde lista de materiales (LdM),
From Company,Desde Compañía,
From Corrective Job Card,De la ficha de trabajo correctiva,
From Currency,Desde Moneda,
From Customer,Desde cliente,
From Date,Desde la fecha,
From Delivery Date,Desde la fecha de entrega,
From Doctype,Desde DocType,
From Employee,Desde Empleado,
From Folio No,Desde Folio Nro,
From Invoice Date,Desde Fecha de la Factura,
From Lead,Desde Iniciativa,
From No,Desde Nro,
From Opportunity,Desde Oportunidad,
From Package No.,Desde Paquete Nro.,
From Payment Date,Desde la fecha de pago,
From Prospect,Desde Prospecto,
From Range,Desde Rango,
From Reference Date,Desde la fecha de referencia,
From Shareholder,Del Accionista,
From Template,De la plantilla,
From Time,Desde hora,
From Time ,Desde hora,
From Value,Desde Valor,
From Voucher Detail No,Desde el número de detalle del comprobante,
From Voucher No,Del número de comprobante,
From Voucher Type,Desde el tipo de comprobante,
From Warehouse,De Almacén,
Frozen,Congelado(a),
Fuel Type,Tipo de Combustible,
Fuel UOM,UOM de Combustible,
Fulfilled,Cumplido,
Fulfillment User,Usuario de Cumplimiento,
Fulfilment Deadline,Fecha límite de Cumplimiento,
Fulfilment Details,Detalles de Cumplimiento,
Fulfilment Status,Estado de Cumplimiento,
Fulfilment Terms,Términos de Cumplimiento,
Fulfilment Terms and Conditions,Términos y Condiciones de Cumplimiento,
Full Name,Nombre completo,
Full and Final Statement,Declaración completa y definitiva,
Fully Billed,Totalmente Facturado,
Fully Completed,Terminado completamente,
Fully Delivered,Entregado completamente,
Fully Depreciated,Totalmente depreciado,
GL Entry,Entrada GL,
